test_type,year,week_code,week_date,region,detections,tests,outlier
Antigen,1920,1942,2019-10-19,1,11,82,0
Antigen,1920,1943,2019-10-26,1,33,171,0
Antigen,1920,1944,2019-11-02,1,59,216,0
Antigen,1920,1945,2019-11-09,1,54,203,0
Antigen,1920,1946,2019-11-16,1,43,154,0
Antigen,1920,1947,2019-11-23,1,105,323,0
Antigen,1920,1948,2019-11-30,1,197,477,1
Antigen,1920,1949,2019-12-07,1,195,462,1
Antigen,1920,1950,2019-12-14,1,101,280,0
Antigen,1920,1951,2019-12-21,1,170,504,0
Antigen,1920,1952,2019-12-28,1,156,476,0
Antigen,1920,2001,2020-01-04,1,146,485,0
Antigen,1920,2002,2020-01-11,1,71,250,0
Antigen,1920,2003,2020-01-18,1,61,336,0
Antigen,1920,2004,2020-01-25,1,54,315,0
Antigen,1920,2005,2020-02-01,1,33,312,0
Antigen,1920,2006,2020-02-08,1,29,223,0
Antigen,1920,2007,2020-02-15,1,23,260,0
Antigen,1920,2008,2020-02-22,1,24,291,0
Antigen,1920,2009,2020-02-29,1,12,155,0
Antigen,1920,2010,2020-03-07,1,11,172,0
Antigen,1920,2011,2020-03-14,1,16,251,0
Antigen,1920,2012,2020-03-21,1,10,194,0
Antigen,1920,2013,2020-03-28,1,8,111,0
Antigen,1920,2014,2020-04-04,1,4,78,0
Antigen,1920,2015,2020-04-11,1,0,62,0
Antigen,1920,2016,2020-04-18,1,2,56,0
Antigen,1920,2017,2020-04-25,1,1,50,0
Antigen,1920,2018,2020-05-02,1,0,26,0
Antigen,1920,2019,2020-05-09,1,1,25,0
Antigen,1920,2020,2020-05-16,1,0,43,0
Antigen,1920,2021,2020-05-23,1,0,21,0
Antigen,1920,2022,2020-05-30,1,0,19,0
Antigen,1920,2023,2020-06-06,1,0,21,0
Antigen,1920,2024,2020-06-13,1,0,18,0
Antigen,1920,2025,2020-06-20,1,0,14,0
Antigen,1920,2026,2020-06-27,1,0,16,0
Antigen,1920,1927,2019-07-06,1,0,2,0
Antigen,1920,1928,2019-07-13,1,0,2,0
Antigen,1920,1929,2019-07-20,1,0,4,0
Antigen,1920,1930,2019-07-27,1,0,5,0
Antigen,1920,1931,2019-08-03,1,0,3,0
Antigen,1920,1932,2019-08-10,1,0,5,0
Antigen,1920,1933,2019-08-17,1,0,4,0
Antigen,1920,1934,2019-08-24,1,0,3,0
Antigen,1920,1935,2019-08-31,1,0,8,0
Antigen,1920,1936,2019-09-07,1,0,9,0
Antigen,1920,1937,2019-09-14,1,0,10,0
Antigen,1920,1938,2019-09-21,1,0,7,0
Antigen,1920,1939,2019-09-28,1,0,10,0
Antigen,1920,1940,2019-10-05,1,2,17,0
Antigen,1920,1941,2019-10-12,1,0,14,0
Antigen,1920,1942,2019-10-19,1,0,19,0
Antigen,1920,1943,2019-10-26,1,1,19,0
Antigen,1920,1944,2019-11-02,1,0,21,0
Antigen,1920,1945,2019-11-09,1,4,28,0
Antigen,1920,1946,2019-11-16,1,8,38,0
Antigen,1920,1947,2019-11-23,1,11,37,0
Antigen,1920,1948,2019-11-30,1,10,42,0
Antigen,1920,1949,2019-12-07,1,20,60,0
Antigen,1920,1950,2019-12-14,1,19,58,0
Antigen,1920,1951,2019-12-21,1,31,76,0
Antigen,1920,1952,2019-12-28,1,38,98,1
Antigen,1920,2001,2020-01-04,1,28,102,0
Antigen,1920,2002,2020-01-11,1,24,63,0
Antigen,1920,2003,2020-01-18,1,18,54,0
Antigen,1920,2004,2020-01-25,1,10,46,0
Antigen,1920,2005,2020-02-01,1,10,41,0
Antigen,1920,2006,2020-02-08,1,10,47,0
Antigen,1920,2007,2020-02-15,1,15,58,0
Antigen,1920,2008,2020-02-22,1,5,40,0
Antigen,1920,2009,2020-02-29,1,9,41,0
Antigen,1920,2010,2020-03-07,1,2,26,0
Antigen,1920,2011,2020-03-14,1,6,54,0
Antigen,1920,2012,2020-03-21,1,4,85,0
Antigen,1920,2013,2020-03-28,1,2,58,0
Antigen,1920,2014,2020-04-04,1,1,50,0
Antigen,1920,2015,2020-04-11,1,1,34,0
Antigen,1920,2016,2020-04-18,1,0,2,0
Antigen,1920,2017,2020-04-25,1,0,3,0
Antigen,1920,2018,2020-05-02,1,0,4,0
Antigen,1920,2019,2020-05-09,1,0,1,0
Antigen,1920,2020,2020-05-16,1,0,5,0
Antigen,1920,2021,2020-05-23,1,0,2,0
Antigen,1920,2022,2020-05-30,1,0,3,0
Antigen,1920,2023,2020-06-06,1,0,1,0
Antigen,1920,2024,2020-06-13,1,0,0,0
Antigen,1920,2025,2020-06-20,1,0,0,0
Antigen,1920,2026,2020-06-27,1,0,1,0
Antigen,1920,1927,2019-07-06,1,14,163,0
Antigen,1920,1928,2019-07-13,1,4,132,0
Antigen,1920,1929,2019-07-20,1,10,91,0
Antigen,1920,1930,2019-07-27,1,7,142,0
Antigen,1920,1931,2019-08-03,1,5,113,0
Antigen,1920,1932,2019-08-10,1,1,110,0
Antigen,1920,1933,2019-08-17,1,8,96,0
Antigen,1920,1934,2019-08-24,1,14,143,0
Antigen,1920,1935,2019-08-31,1,14,150,0
Antigen,1920,1936,2019-09-07,1,14,177,0
Antigen,1920,1937,2019-09-14,1,11,178,0
Antigen,1920,1938,2019-09-21,1,4,159,0
Antigen,1920,1939,2019-09-28,1,15,179,0
Antigen,1920,1940,2019-10-05,1,24,179,0
Antigen,1920,1941,2019-10-12,1,23,224,0
Antigen,1920,1942,2019-10-19,1,16,166,0
Antigen,1920,1943,2019-10-26,1,24,187,0
Antigen,1920,1944,2019-11-02,1,25,189,0
Antigen,1920,1945,2019-11-09,1,20,226,0
Antigen,1920,1946,2019-11-16,1,28,252,0
Antigen,1920,1947,2019-11-23,1,22,210,0
Antigen,1920,1948,2019-11-30,1,22,246,0
Antigen,1920,1949,2019-12-07,1,21,240,0
Antigen,1920,1950,2019-12-14,1,29,265,0
Antigen,1920,1951,2019-12-21,1,41,302,0
Antigen,1920,1952,2019-12-28,1,49,343,0
Antigen,1920,2001,2020-01-04,1,53,307,0
Antigen,1920,2002,2020-01-11,1,47,348,0
Antigen,1920,2003,2020-01-18,1,46,318,0
Antigen,1920,2004,2020-01-25,1,53,348,0
Antigen,1920,2005,2020-02-01,1,66,334,0
Antigen,1920,2006,2020-02-08,1,45,317,0
Antigen,1920,2007,2020-02-15,1,53,397,0
Antigen,1920,2008,2020-02-22,1,32,234,0
Antigen,1920,2009,2020-02-29,1,54,276,0
Antigen,1920,2010,2020-03-07,1,29,245,0
Antigen,1920,2011,2020-03-14,1,23,196,0
Antigen,1920,2012,2020-03-21,1,21,189,0
Antigen,1920,2013,2020-03-28,1,8,108,0
Antigen,1920,2014,2020-04-04,1,4,94,0
Antigen,1920,2015,2020-04-11,1,0,59,0
Antigen,1920,2016,2020-04-18,1,0,64,0
Antigen,1920,2017,2020-04-25,1,0,57,0
Antigen,1920,2018,2020-05-02,1,1,56,0
Antigen,1920,2019,2020-05-09,1,0,72,0
Antigen,1920,2020,2020-05-16,1,0,61,0
Antigen,1920,2021,2020-05-23,1,0,62,0
Antigen,1920,2022,2020-05-30,1,0,48,0
Antigen,1920,2023,2020-06-06,1,0,56,0
Antigen,1920,2024,2020-06-13,1,0,52,0
Antigen,1920,2025,2020-06-20,1,0,55,0
Antigen,1920,2026,2020-06-27,1,0,37,0
PCR,1011,1027,2010-07-10,1,0,2,0
PCR,1011,1028,2010-07-17,1,0,11,0
PCR,1011,1029,2010-07-24,1,0,5,0
PCR,1011,1030,2010-07-31,1,0,4,0
PCR,1011,1031,2010-08-07,1,0,9,0
PCR,1011,1032,2010-08-14,1,0,7,0
PCR,1011,1033,2010-08-21,1,0,11,0
PCR,1011,1034,2010-08-28,1,0,4,0
PCR,1011,1035,2010-09-04,1,0,9,0
PCR,1011,1036,2010-09-11,1,0,3,0
PCR,1011,1037,2010-09-18,1,0,14,0
PCR,1011,1038,2010-09-25,1,0,11,0
PCR,1011,1039,2010-10-02,1,0,14,0
PCR,1011,1040,2010-10-09,1,1,34,0
PCR,1011,1041,2010-10-16,1,0,27,0
PCR,1011,1042,2010-10-23,1,0,23,0
PCR,1011,1043,2010-10-30,1,0,18,0
PCR,1011,1044,2010-11-06,1,1,27,0
PCR,1011,1045,2010-11-13,1,1,21,0
PCR,1011,1046,2010-11-20,1,1,20,0
PCR,1011,1047,2010-11-27,1,1,26,0
PCR,1011,1048,2010-12-04,1,4,34,0
PCR,1011,1049,2010-12-11,1,4,39,0
PCR,1011,1050,2010-12-18,1,1,38,0
PCR,1011,1051,2010-12-25,1,3,33,0
PCR,1011,1052,2011-01-01,1,3,72,0
PCR,1011,1101,2011-01-08,1,5,86,0
PCR,1011,1102,2011-01-15,1,3,64,0
PCR,1011,1103,2011-01-22,1,6,76,0
PCR,1011,1104,2011-01-29,1,8,110,0
PCR,1011,1105,2011-02-05,1,13,94,0
PCR,1011,1106,2011-02-12,1,12,102,0
PCR,1011,1107,2011-02-19,1,6,125,0
PCR,1011,1108,2011-02-26,1,19,136,1
PCR,1011,1109,2011-03-05,1,14,120,0
PCR,1011,1110,2011-03-12,1,12,114,0
PCR,1011,1111,2011-03-19,1,7,108,0
PCR,1011,1112,2011-03-26,1,18,104,1
PCR,1011,1113,2011-04-02,1,6,80,0
PCR,1011,1114,2011-04-09,1,5,64,0
PCR,1011,1115,2011-04-16,1,4,69,0
PCR,1011,1116,2011-04-23,1,4,58,0
PCR,1011,1117,2011-04-30,1,3,39,0
PCR,1011,1118,2011-05-07,1,3,46,0
PCR,1011,1119,2011-05-14,1,1,33,0
PCR,1011,1120,2011-05-21,1,0,12,0
PCR,1011,1121,2011-05-28,1,0,15,0
PCR,1011,1122,2011-06-04,1,0,6,0
PCR,1011,1123,2011-06-11,1,0,11,0
PCR,1011,1124,2011-06-18,1,0,3,0
PCR,1011,1125,2011-06-25,1,0,5,0
PCR,1011,1126,2011-07-02,1,0,7,0
PCR,1011,1027,2010-07-10,1,0,76,0
PCR,1011,1028,2010-07-17,1,1,83,0
PCR,1011,1029,2010-07-24,1,1,87,0
PCR,1011,1030,2010-07-31,1,1,103,0
PCR,1011,1031,2010-08-07,1,1,107,0
PCR,1011,1032,2010-08-14,1,2,122,0
PCR,1011,1033,2010-08-21,1,0,107,0
PCR,1011,1034,2010-08-28,1,0,90,0
PCR,1011,1035,2010-09-04,1,0,80,0
PCR,1011,1036,2010-09-11,1,0,97,0
PCR,1011,1037,2010-09-18,1,2,132,0
PCR,1011,1038,2010-09-25,1,1,189,0
PCR,1011,1039,2010-10-02,1,0,160,0
PCR,1011,1040,2010-10-09,1,1,188,0
PCR,1011,1041,2010-10-16,1,3,178,0
PCR,1011,1042,2010-10-23,1,4,198,0
PCR,1011,1043,2010-10-30,1,2,220,0
PCR,1011,1044,2010-11-06,1,5,204,0
PCR,1011,1045,2010-11-13,1,2,201,0
PCR,1011,1046,2010-11-20,1,7,258,0
PCR,1011,1047,2010-11-27,1,7,198,0
PCR,1011,1048,2010-12-04,1,18,251,0
PCR,1011,1049,2010-12-11,1,24,237,0
PCR,1011,1050,2010-12-18,1,29,322,0
PCR,1011,1051,2010-12-25,1,44,243,0
PCR,1011,1052,2011-01-01,1,52,284,0
PCR,1011,1101,2011-01-08,1,73,351,0
PCR,1011,1102,2011-01-15,1,88,326,0
PCR,1011,1103,2011-01-22,1,104,381,0
PCR,1011,1104,2011-01-29,1,74,354,0
PCR,1011,1105,2011-02-05,1,103,365,0
PCR,1011,1106,2011-02-12,1,132,404,0
PCR,1011,1107,2011-02-19,1,109,466,0
PCR,1011,1108,2011-02-26,1,96,394,0
PCR,1011,1109,2011-03-05,1,71,420,0
PCR,1011,1110,2011-03-12,1,69,399,0
PCR,1011,1111,2011-03-19,1,46,333,0
PCR,1011,1112,2011-03-26,1,44,322,0
PCR,1011,1113,2011-04-02,1,26,302,0
PCR,1011,1114,2011-04-09,1,27,313,0
PCR,1011,1115,2011-04-16,1,15,291,0
PCR,1011,1116,2011-04-23,1,14,253,0
PCR,1011,1117,2011-04-30,1,9,239,0
PCR,1011,1118,2011-05-07,1,10,233,0
PCR,1011,1119,2011-05-14,1,4,219,0
PCR,1011,1120,2011-05-21,1,8,220,0
PCR,1011,1121,2011-05-28,1,0,187,0
PCR,1011,1122,2011-06-04,1,3,193,0
PCR,1011,1123,2011-06-11,1,2,181,0
PCR,1011,1124,2011-06-18,1,2,177,0
PCR,1011,1125,2011-06-25,1,3,174,0
PCR,1011,1126,2011-07-02,1,0,137,0
PCR,1011,1043,2010-10-30,1,0,8,0
PCR,1011,1027,2010-07-10,1,0,137,0
PCR,1011,1028,2010-07-17,1,1,157,0
PCR,1011,1029,2010-07-24,1,0,115,0
PCR,1011,1030,2010-07-31,1,0,95,0
PCR,1011,1031,2010-08-07,1,0,74,0
PCR,1011,1032,2010-08-14,1,2,202,0
PCR,1011,1033,2010-08-21,1,1,196,0
PCR,1011,1034,2010-08-28,1,0,198,0
PCR,1011,1035,2010-09-04,1,0,230,0
PCR,1011,1036,2010-09-11,1,1,276,0
PCR,1011,1037,2010-09-18,1,0,297,0
PCR,1011,1038,2010-09-25,1,3,355,0
PCR,1011,1039,2010-10-02,1,3,329,0
PCR,1011,1040,2010-10-09,1,0,399,0
PCR,1011,1041,2010-10-16,1,1,420,0
PCR,1011,1042,2010-10-23,1,1,444,0
PCR,1011,1043,2010-10-30,1,0,457,0
PCR,1011,1044,2010-11-06,1,0,417,0
PCR,1011,1045,2010-11-13,1,14,466,0
PCR,1011,1046,2010-11-20,1,11,475,0
PCR,1011,1047,2010-11-27,1,8,407,0
PCR,1011,1048,2010-12-04,1,16,527,0
PCR,1011,1049,2010-12-11,1,19,535,0
PCR,1011,1050,2010-12-18,1,35,524,0
PCR,1011,1051,2010-12-25,1,49,531,0
PCR,1011,1052,2011-01-01,1,92,641,0
PCR,1011,1101,2011-01-08,1,150,891,0
PCR,1011,1102,2011-01-15,1,126,749,0
PCR,1011,1103,2011-01-22,1,145,950,0
PCR,1011,1104,2011-01-29,1,188,1076,0
PCR,1011,1105,2011-02-05,1,151,949,0
PCR,1011,1106,2011-02-12,1,244,1346,0
PCR,1011,1107,2011-02-19,1,225,1410,0
PCR,1011,1108,2011-02-26,1,231,1342,0
PCR,1011,1109,2011-03-05,1,275,1378,0
PCR,1011,1110,2011-03-12,1,197,1298,0
PCR,1011,1111,2011-03-19,1,210,1227,0
PCR,1011,1112,2011-03-26,1,117,796,0
PCR,1011,1113,2011-04-02,1,141,1001,0
PCR,1011,1114,2011-04-09,1,98,1006,0
PCR,1011,1115,2011-04-16,1,56,858,0
PCR,1011,1116,2011-04-23,1,59,770,0
PCR,1011,1117,2011-04-30,1,44,715,0
PCR,1011,1118,2011-05-07,1,28,583,0
PCR,1011,1119,2011-05-14,1,22,534,0
PCR,1011,1120,2011-05-21,1,22,558,0
PCR,1011,1121,2011-05-28,1,3,458,0
PCR,1011,1122,2011-06-04,1,7,375,0
PCR,1011,1123,2011-06-11,1,10,367,0
PCR,1011,1124,2011-06-18,1,2,337,0
PCR,1011,1125,2011-06-25,1,3,273,0
PCR,1011,1126,2011-07-02,1,6,271,0
PCR,1011,1027,2010-07-10,1,0,6,0
PCR,1011,1028,2010-07-17,1,0,5,0
PCR,1011,1029,2010-07-24,1,1,10,0
PCR,1011,1030,2010-07-31,1,0,11,0
PCR,1011,1031,2010-08-07,1,0,9,0
PCR,1011,1032,2010-08-14,1,0,9,0
PCR,1011,1033,2010-08-21,1,0,11,0
PCR,1011,1034,2010-08-28,1,0,15,0
PCR,1011,1035,2010-09-04,1,0,14,0
PCR,1011,1036,2010-09-11,1,0,11,0
PCR,1011,1037,2010-09-18,1,0,5,0
PCR,1011,1038,2010-09-25,1,0,7,0
PCR,1011,1039,2010-10-02,1,0,7,0
PCR,1011,1040,2010-10-09,1,0,7,0
PCR,1011,1041,2010-10-16,1,0,5,0
PCR,1011,1042,2010-10-23,1,0,10,0
PCR,1011,1044,2010-11-06,1,0,12,0
PCR,1011,1045,2010-11-13,1,0,8,0
PCR,1011,1046,2010-11-20,1,1,20,0
PCR,1011,1047,2010-11-27,1,3,24,0
PCR,1011,1048,2010-12-04,1,0,12,0
PCR,1011,1049,2010-12-11,1,0,9,0
PCR,1011,1050,2010-12-18,1,0,8,0
PCR,1011,1051,2010-12-25,1,3,21,0
PCR,1011,1052,2011-01-01,1,3,16,0
PCR,1011,1101,2011-01-08,1,4,20,0
PCR,1011,1102,2011-01-15,1,5,20,0
PCR,1011,1103,2011-01-22,1,2,14,0
PCR,1011,1104,2011-01-29,1,8,31,0
PCR,1011,1105,2011-02-05,1,4,21,0
PCR,1011,1106,2011-02-12,1,7,29,0
PCR,1011,1107,2011-02-19,1,6,29,0
PCR,1011,1108,2011-02-26,1,7,29,0
PCR,1011,1109,2011-03-05,1,7,39,0
PCR,1011,1110,2011-03-12,1,4,33,0
PCR,1011,1111,2011-03-19,1,2,32,0
PCR,1011,1112,2011-03-26,1,3,32,0
PCR,1011,1113,2011-04-02,1,2,25,0
PCR,1011,1114,2011-04-09,1,1,28,0
PCR,1011,1115,2011-04-16,1,1,25,0
PCR,1011,1116,2011-04-23,1,5,32,0
PCR,1011,1117,2011-04-30,1,4,26,0
PCR,1011,1118,2011-05-07,1,0,13,0
PCR,1011,1119,2011-05-14,1,1,15,0
PCR,1011,1120,2011-05-21,1,0,18,0
PCR,1011,1121,2011-05-28,1,1,19,0
PCR,1011,1122,2011-06-04,1,2,18,0
PCR,1011,1123,2011-06-11,1,0,7,0
PCR,1011,1124,2011-06-18,1,0,10,0
PCR,1011,1125,2011-06-25,1,0,13,0
PCR,1011,1126,2011-07-02,1,0,14,0
PCR,1011,1027,2010-07-10,1,1,67,0
PCR,1011,1028,2010-07-17,1,0,110,0
PCR,1011,1029,2010-07-24,1,0,112,0
PCR,1011,1030,2010-07-31,1,0,100,0
PCR,1011,1031,2010-08-07,1,0,77,0
PCR,1011,1032,2010-08-14,1,0,104,0
PCR,1011,1033,2010-08-21,1,0,101,0
PCR,1011,1034,2010-08-28,1,0,93,0
PCR,1011,1035,2010-09-04,1,0,90,0
PCR,1011,1036,2010-09-11,1,0,82,0
PCR,1011,1037,2010-09-18,1,0,131,0
PCR,1011,1038,2010-09-25,1,0,114,0
PCR,1011,1039,2010-10-02,1,0,109,0
PCR,1011,1040,2010-10-09,1,0,132,0
PCR,1011,1041,2010-10-16,1,1,129,0
PCR,1011,1042,2010-10-23,1,0,146,0
PCR,1011,1043,2010-10-30,1,0,100,0
PCR,1011,1044,2010-11-06,1,2,137,0
PCR,1011,1045,2010-11-13,1,5,148,0
PCR,1011,1046,2010-11-20,1,5,198,0
PCR,1011,1047,2010-11-27,1,6,156,0
PCR,1011,1048,2010-12-04,1,9,238,0
PCR,1011,1049,2010-12-11,1,15,264,0
PCR,1011,1050,2010-12-18,1,10,247,0
PCR,1011,1051,2010-12-25,1,19,188,0
PCR,1011,1052,2011-01-01,1,25,239,0
PCR,1011,1101,2011-01-08,1,25,230,0
PCR,1011,1102,2011-01-15,1,17,149,0
PCR,1011,1103,2011-01-22,1,36,338,0
PCR,1011,1104,2011-01-29,1,22,319,0
PCR,1011,1105,2011-02-05,1,30,376,0
PCR,1011,1106,2011-02-12,1,27,454,0
PCR,1011,1107,2011-02-19,1,26,484,1
PCR,1011,1108,2011-02-26,1,31,405,0
PCR,1011,1109,2011-03-05,1,9,163,0
PCR,1011,1110,2011-03-12,1,21,333,0
PCR,1011,1111,2011-03-19,1,11,307,0
PCR,1011,1112,2011-03-26,1,9,236,0
PCR,1011,1113,2011-04-02,1,14,251,0
PCR,1011,1114,2011-04-09,1,7,247,0
PCR,1011,1115,2011-04-16,1,6,221,0
PCR,1011,1116,2011-04-23,1,4,199,0
PCR,1011,1117,2011-04-30,1,3,191,0
PCR,1011,1118,2011-05-07,1,1,164,0
PCR,1011,1119,2011-05-14,1,2,172,0
PCR,1011,1120,2011-05-21,1,0,150,0
PCR,1011,1121,2011-05-28,1,2,161,0
PCR,1011,1122,2011-06-04,1,0,147,0
PCR,1011,1123,2011-06-11,1,0,146,0
PCR,1011,1124,2011-06-18,1,1,137,0
PCR,1011,1125,2011-06-25,1,0,120,0
PCR,1011,1126,2011-07-02,1,0,114,0
PCR,1112,1127,2011-07-09,1,0,5,0
PCR,1112,1128,2011-07-16,1,0,1,0
PCR,1112,1129,2011-07-23,1,0,3,0
PCR,1112,1130,2011-07-30,1,0,1,0
PCR,1112,1131,2011-08-06,1,0,4,0
PCR,1112,1132,2011-08-13,1,0,2,0
PCR,1112,1133,2011-08-20,1,0,5,0
PCR,1112,1134,2011-08-27,1,0,5,0
PCR,1112,1135,2011-09-03,1,0,0,0
PCR,1112,1136,2011-09-10,1,0,6,0
PCR,1112,1137,2011-09-17,1,0,7,0
PCR,1112,1138,2011-09-24,1,0,0,0
PCR,1112,1139,2011-10-01,1,0,14,0
PCR,1112,1140,2011-10-08,1,1,15,0
PCR,1112,1141,2011-10-15,1,1,24,0
PCR,1112,1142,2011-10-22,1,0,27,0
PCR,1112,1143,2011-10-29,1,0,41,0
PCR,1112,1144,2011-11-05,1,0,34,0
PCR,1112,1145,2011-11-12,1,1,40,0
PCR,1112,1146,2011-11-19,1,1,32,0
PCR,1112,1147,2011-11-26,1,3,26,0
PCR,1112,1148,2011-12-03,1,2,19,0
PCR,1112,1149,2011-12-10,1,2,41,0
PCR,1112,1150,2011-12-17,1,2,29,0
PCR,1112,1151,2011-12-24,1,9,40,0
PCR,1112,1152,2011-12-31,1,8,49,0
PCR,1112,1201,2012-01-07,1,10,50,0
PCR,1112,1202,2012-01-14,1,12,57,0
PCR,1112,1203,2012-01-21,1,15,49,0
PCR,1112,1204,2012-01-28,1,18,72,0
PCR,1112,1205,2012-02-04,1,15,46,0
PCR,1112,1206,2012-02-11,1,19,58,0
PCR,1112,1207,2012-02-18,1,16,71,0
PCR,1112,1208,2012-02-25,1,19,66,0
PCR,1112,1209,2012-03-03,1,15,72,0
PCR,1112,1210,2012-03-10,1,9,77,0
PCR,1112,1211,2012-03-17,1,8,53,0
PCR,1112,1212,2012-03-24,1,5,59,0
PCR,1112,1213,2012-03-31,1,1,49,0
PCR,1112,1214,2012-04-07,1,0,45,0
PCR,1112,1215,2012-04-14,1,1,57,0
PCR,1112,1216,2012-04-21,1,3,66,0
PCR,1112,1217,2012-04-28,1,0,65,0
PCR,1112,1218,2012-05-05,1,1,53,0
PCR,1112,1219,2012-05-12,1,1,48,0
PCR,1112,1220,2012-05-19,1,1,45,0
PCR,1112,1221,2012-05-26,1,1,20,0
PCR,1112,1222,2012-06-02,1,0,16,0
PCR,1112,1223,2012-06-09,1,0,20,0
PCR,1112,1224,2012-06-16,1,0,14,0
PCR,1112,1225,2012-06-23,1,1,11,0
PCR,1112,1226,2012-06-30,1,0,7,0
PCR,1112,1127,2011-07-09,1,1,123,0
PCR,1112,1128,2011-07-16,1,1,148,0
PCR,1112,1129,2011-07-23,1,0,133,0
PCR,1112,1130,2011-07-30,1,0,150,0
PCR,1112,1131,2011-08-06,1,2,146,0
PCR,1112,1132,2011-08-13,1,0,144,0
PCR,1112,1133,2011-08-20,1,2,137,0
PCR,1112,1134,2011-08-27,1,4,120,0
PCR,1112,1135,2011-09-03,1,3,121,0
PCR,1112,1136,2011-09-10,1,1,145,0
PCR,1112,1137,2011-09-17,1,1,177,0
PCR,1112,1138,2011-09-24,1,2,199,0
PCR,1112,1139,2011-10-01,1,1,208,0
PCR,1112,1140,2011-10-08,1,3,235,0
PCR,1112,1141,2011-10-15,1,7,265,0
PCR,1112,1142,2011-10-22,1,8,214,0
PCR,1112,1143,2011-10-29,1,8,221,0
PCR,1112,1144,2011-11-05,1,17,280,0
PCR,1112,1145,2011-11-12,1,18,305,0
PCR,1112,1146,2011-11-19,1,29,320,0
PCR,1112,1147,2011-11-26,1,35,264,0
PCR,1112,1148,2011-12-03,1,50,314,0
PCR,1112,1149,2011-12-10,1,57,318,0
PCR,1112,1150,2011-12-17,1,74,308,0
PCR,1112,1151,2011-12-24,1,77,313,0
PCR,1112,1152,2011-12-31,1,95,382,0
PCR,1112,1201,2012-01-07,1,104,397,0
PCR,1112,1202,2012-01-14,1,82,391,0
PCR,1112,1203,2012-01-21,1,67,350,0
PCR,1112,1204,2012-01-28,1,99,389,0
PCR,1112,1205,2012-02-04,1,71,385,0
PCR,1112,1206,2012-02-11,1,73,405,0
PCR,1112,1207,2012-02-18,1,66,392,0
PCR,1112,1208,2012-02-25,1,44,395,0
PCR,1112,1209,2012-03-03,1,36,334,0
PCR,1112,1210,2012-03-10,1,34,340,0
PCR,1112,1211,2012-03-17,1,30,343,0
PCR,1112,1212,2012-03-24,1,26,338,0
PCR,1112,1213,2012-03-31,1,15,336,0
PCR,1112,1214,2012-04-07,1,17,372,0
PCR,1112,1215,2012-04-14,1,10,305,0
PCR,1112,1216,2012-04-21,1,3,279,0
PCR,1112,1217,2012-04-28,1,9,277,0
PCR,1112,1218,2012-05-05,1,11,274,0
PCR,1112,1219,2012-05-12,1,7,285,0
PCR,1112,1220,2012-05-19,1,4,266,0
PCR,1112,1221,2012-05-26,1,6,221,0
PCR,1112,1222,2012-06-02,1,4,213,0
PCR,1112,1223,2012-06-09,1,0,208,0
PCR,1112,1224,2012-06-16,1,2,193,0
PCR,1112,1225,2012-06-23,1,0,216,0
PCR,1112,1226,2012-06-30,1,2,174,0
PCR,1112,1127,2011-07-09,1,3,267,0
PCR,1112,1128,2011-07-16,1,3,334,0
PCR,1112,1129,2011-07-23,1,3,299,0
PCR,1112,1130,2011-07-30,1,0,268,0
PCR,1112,1131,2011-08-06,1,3,249,0
PCR,1112,1132,2011-08-13,1,0,269,0
PCR,1112,1133,2011-08-20,1,0,305,0
PCR,1112,1134,2011-08-27,1,1,321,0
PCR,1112,1135,2011-09-03,1,1,328,0
PCR,1112,1136,2011-09-10,1,2,414,0
PCR,1112,1137,2011-09-17,1,2,436,0
PCR,1112,1138,2011-09-24,1,1,603,0
PCR,1112,1139,2011-10-01,1,1,568,0
PCR,1112,1140,2011-10-08,1,3,643,0
PCR,1112,1141,2011-10-15,1,6,620,0
PCR,1112,1142,2011-10-22,1,1,713,0
PCR,1112,1143,2011-10-29,1,4,709,0
PCR,1112,1144,2011-11-05,1,3,710,0
PCR,1112,1145,2011-11-12,1,9,819,0
PCR,1112,1146,2011-11-19,1,9,693,0
PCR,1112,1147,2011-11-26,1,13,715,0
PCR,1112,1148,2011-12-03,1,12,824,0
PCR,1112,1149,2011-12-10,1,18,793,0
PCR,1112,1150,2011-12-17,1,41,784,0
PCR,1112,1151,2011-12-24,1,55,857,0
PCR,1112,1152,2011-12-31,1,98,782,0
PCR,1112,1201,2012-01-07,1,122,1038,0
PCR,1112,1202,2012-01-14,1,138,977,0
PCR,1112,1203,2012-01-21,1,181,980,0
PCR,1112,1204,2012-01-28,1,181,939,0
PCR,1112,1205,2012-02-04,1,215,1036,0
PCR,1112,1206,2012-02-11,1,302,1189,0
PCR,1112,1207,2012-02-18,1,272,1175,0
PCR,1112,1208,2012-02-25,1,333,1326,0
PCR,1112,1209,2012-03-03,1,352,1359,0
PCR,1112,1210,2012-03-10,1,294,1373,0
PCR,1112,1211,2012-03-17,1,273,1427,0
PCR,1112,1212,2012-03-24,1,220,1273,0
PCR,1112,1213,2012-03-31,1,168,1060,0
PCR,1112,1214,2012-04-07,1,153,1105,0
PCR,1112,1215,2012-04-14,1,83,967,0
PCR,1112,1216,2012-04-21,1,64,916,0
PCR,1112,1217,2012-04-28,1,52,925,0
PCR,1112,1218,2012-05-05,1,37,732,0
PCR,1112,1219,2012-05-12,1,28,663,0
PCR,1112,1220,2012-05-19,1,22,640,0
PCR,1112,1221,2012-05-26,1,23,565,0
