test_type,year,week_code,week_date,region,detections,tests,outlier
Antigen,1920,1939,2019-09-28,0,21,153,0
Antigen,1920,1940,2019-10-05,0,27,189,0
Antigen,1920,1941,2019-10-12,0,39,232,0
Antigen,1920,1942,2019-10-19,0,59,236,0
Antigen,1920,1943,2019-10-26,0,97,362,0
Antigen,1920,1944,2019-11-02,0,114,409,0
Antigen,1920,1945,2019-11-09,0,137,530,0
Antigen,1920,1946,2019-11-16,0,238,751,0
Antigen,1920,1947,2019-11-23,0,266,787,0
Antigen,1920,1948,2019-11-30,0,293,872,1
Antigen,1920,1949,2019-12-07,0,243,648,0
Antigen,1920,1950,2019-12-14,0,196,709,0
Antigen,1920,1951,2019-12-21,0,164,706,0
Antigen,1920,1952,2019-12-28,0,165,791,0
Antigen,1920,2001,2020-01-04,0,137,681,0
Antigen,1920,2002,2020-01-11,0,61,449,0
Antigen,1920,2003,2020-01-18,0,83,458,0
Antigen,1920,2004,2020-01-25,0,50,521,0
Antigen,1920,2005,2020-02-01,0,32,471,0
Antigen,1920,2006,2020-02-08,0,46,458,0
Antigen,1920,2007,2020-02-15,0,21,428,0
Antigen,1920,2008,2020-02-22,0,23,387,0
Antigen,1920,2009,2020-02-29,0,21,289,0
Antigen,1920,2010,2020-03-07,0,22,355,0
Antigen,1920,2011,2020-03-14,0,21,321,0
Antigen,1920,2012,2020-03-21,0,19,278,0
Antigen,1920,2013,2020-03-28,0,10,141,0
Antigen,1920,2014,2020-04-04,0,7,83,0
Antigen,1920,2015,2020-04-11,0,4,65,0
Antigen,1920,2016,2020-04-18,0,3,50,0
Antigen,1920,2017,2020-04-25,0,3,45,0
Antigen,1920,2018,2020-05-02,0,2,29,0
Antigen,1920,2019,2020-05-09,0,0,42,0
Antigen,1920,2020,2020-05-16,0,0,28,0
Antigen,1920,2021,2020-05-23,0,1,24,0
Antigen,1920,2022,2020-05-30,0,1,17,0
Antigen,1920,2023,2020-06-06,0,1,18,0
Antigen,1920,2024,2020-06-13,0,4,23,0
Antigen,1920,2025,2020-06-20,0,6,37,0
Antigen,1920,2026,2020-06-27,0,2,32,0
PCR,1011,1027,2010-07-10,0,0,90,0
PCR,1011,1028,2010-07-17,0,0,120,0
PCR,1011,1029,2010-07-24,0,0,86,0
PCR,1011,1030,2010-07-31,0,0,89,0
PCR,1011,1031,2010-08-07,0,0,66,0
PCR,1011,1032,2010-08-14,0,0,76,0
PCR,1011,1033,2010-08-21,0,0,50,0
PCR,1011,1034,2010-08-28,0,0,52,0
PCR,1011,1035,2010-09-04,0,1,86,0
PCR,1011,1036,2010-09-11,0,1,75,0
PCR,1011,1037,2010-09-18,0,0,80,0
PCR,1011,1038,2010-09-25,0,0,86,0
PCR,1011,1039,2010-10-02,0,0,81,0
PCR,1011,1040,2010-10-09,0,1,61,0
PCR,1011,1041,2010-10-16,0,0,85,0
PCR,1011,1042,2010-10-23,0,1,64,0
PCR,1011,1043,2010-10-30,0,1,91,0
PCR,1011,1044,2010-11-06,0,0,87,0
PCR,1011,1045,2010-11-13,0,0,87,0
PCR,1011,1046,2010-11-20,0,5,98,0
PCR,1011,1047,2010-11-27,0,3,93,0
PCR,1011,1048,2010-12-04,0,3,88,0
PCR,1011,1049,2010-12-11,0,4,107,0
PCR,1011,1050,2010-12-18,0,4,114,0
PCR,1011,1051,2010-12-25,0,8,82,0
PCR,1011,1052,2011-01-01,0,7,119,0
PCR,1011,1101,2011-01-08,0,9,100,0
PCR,1011,1102,2011-01-15,0,18,134,0
PCR,1011,1103,2011-01-22,0,23,170,0
PCR,1011,1104,2011-01-29,0,11,154,0
PCR,1011,1105,2011-02-05,0,6,111,0
PCR,1011,1106,2011-02-12,0,18,154,0
PCR,1011,1107,2011-02-19,0,20,175,0
PCR,1011,1108,2011-02-26,0,18,119,0
PCR,1011,1109,2011-03-05,0,28,164,1
PCR,1011,1110,2011-03-12,0,22,172,0
PCR,1011,1111,2011-03-19,0,17,155,0
PCR,1011,1112,2011-03-26,0,13,165,0
PCR,1011,1113,2011-04-02,0,8,136,0
PCR,1011,1114,2011-04-09,0,6,133,0
PCR,1011,1115,2011-04-16,0,6,141,0
PCR,1011,1116,2011-04-23,0,2,101,0
PCR,1011,1117,2011-04-30,0,5,158,0
PCR,1011,1118,2011-05-07,0,4,131,0
PCR,1011,1119,2011-05-14,0,3,129,0
PCR,1011,1120,2011-05-21,0,2,131,0
PCR,1011,1121,2011-05-28,0,3,130,0
PCR,1011,1122,2011-06-04,0,3,121,0
PCR,1011,1123,2011-06-11,0,4,121,0
PCR,1011,1124,2011-06-18,0,2,113,0
PCR,1011,1125,2011-06-25,0,0,93,0
PCR,1011,1126,2011-07-02,0,0,89,0
PCR,1011,1027,2010-07-10,0,1,88,0
PCR,1011,1028,2010-07-17,0,0,69,0
PCR,1011,1029,2010-07-24,0,0,83,0
PCR,1011,1030,2010-07-31,0,1,77,0
PCR,1011,1031,2010-08-07,0,0,72,0
PCR,1011,1032,2010-08-14,0,1,102,0
PCR,1011,1033,2010-08-21,0,1,110,0
PCR,1011,1034,2010-08-28,0,0,73,0
PCR,1011,1035,2010-09-04,0,1,85,0
PCR,1011,1036,2010-09-11,0,3,102,0
PCR,1011,1037,2010-09-18,0,1,140,0
PCR,1011,1038,2010-09-25,0,3,190,0
PCR,1011,1039,2010-10-02,0,2,169,0
PCR,1011,1040,2010-10-09,0,5,175,0
PCR,1011,1041,2010-10-16,0,10,161,0
PCR,1011,1042,2010-10-23,0,5,197,0
PCR,1011,1043,2010-10-30,0,11,207,0
PCR,1011,1044,2010-11-06,0,11,290,0
PCR,1011,1045,2010-11-13,0,12,353,0
PCR,1011,1046,2010-11-20,0,37,352,0
PCR,1011,1047,2010-11-27,0,42,331,0
PCR,1011,1048,2010-12-04,0,50,416,0
PCR,1011,1049,2010-12-11,0,47,463,0
PCR,1011,1050,2010-12-18,0,74,523,0
PCR,1011,1051,2010-12-25,0,93,597,0
PCR,1011,1052,2011-01-01,0,106,642,0
PCR,1011,1101,2011-01-08,0,134,971,0
PCR,1011,1102,2011-01-15,0,108,811,0
PCR,1011,1103,2011-01-22,0,95,859,0
PCR,1011,1104,2011-01-29,0,86,823,0
PCR,1011,1105,2011-02-05,0,93,832,0
PCR,1011,1106,2011-02-12,0,92,845,0
PCR,1011,1107,2011-02-19,0,108,945,0
PCR,1011,1108,2011-02-26,0,124,1045,0
PCR,1011,1109,2011-03-05,0,90,797,0
PCR,1011,1110,2011-03-12,0,81,902,0
PCR,1011,1111,2011-03-19,0,74,871,0
PCR,1011,1112,2011-03-26,0,68,786,0
PCR,1011,1113,2011-04-02,0,42,677,0
PCR,1011,1114,2011-04-09,0,55,675,0
PCR,1011,1115,2011-04-16,0,37,565,0
PCR,1011,1116,2011-04-23,0,28,461,0
PCR,1011,1117,2011-04-30,0,19,339,0
PCR,1011,1118,2011-05-07,0,19,303,0
PCR,1011,1119,2011-05-14,0,5,252,0
PCR,1011,1120,2011-05-21,0,9,293,0
PCR,1011,1121,2011-05-28,0,12,238,0
PCR,1011,1122,2011-06-04,0,0,184,0
PCR,1011,1123,2011-06-11,0,1,161,0
PCR,1011,1124,2011-06-18,0,3,126,0
PCR,1011,1125,2011-06-25,0,5,125,0
PCR,1011,1126,2011-07-02,0,0,111,0
PCR,1011,1027,2010-07-10,0,0,22,0
PCR,1011,1028,2010-07-17,0,0,40,0
PCR,1011,1029,2010-07-24,0,0,61,0
PCR,1011,1030,2010-07-31,0,0,31,0
PCR,1011,1031,2010-08-07,0,1,50,0
PCR,1011,1032,2010-08-14,0,0,47,0
PCR,1011,1033,2010-08-21,0,0,55,0
PCR,1011,1034,2010-08-28,0,1,62,0
PCR,1011,1035,2010-09-04,0,0,62,0
PCR,1011,1036,2010-09-11,0,1,91,0
PCR,1011,1037,2010-09-18,0,0,127,0
PCR,1011,1038,2010-09-25,0,1,117,0
PCR,1011,1039,2010-10-02,0,2,115,0
PCR,1011,1040,2010-10-09,0,3,146,0
PCR,1011,1041,2010-10-16,0,3,178,0
PCR,1011,1042,2010-10-23,0,2,176,0
PCR,1011,1043,2010-10-30,0,6,178,0
PCR,1011,1044,2010-11-06,0,9,210,0
PCR,1011,1045,2010-11-13,0,6,217,0
PCR,1011,1046,2010-11-20,0,19,221,0
PCR,1011,1047,2010-11-27,0,14,246,0
PCR,1011,1048,2010-12-04,0,19,240,0
PCR,1011,1049,2010-12-11,0,19,311,0
PCR,1011,1050,2010-12-18,0,23,347,0
PCR,1011,1051,2010-12-25,0,38,413,0
PCR,1011,1052,2011-01-01,0,36,470,0
PCR,1011,1101,2011-01-08,0,43,492,0
PCR,1011,1102,2011-01-15,0,33,318,0
PCR,1011,1103,2011-01-22,0,35,436,0
PCR,1011,1104,2011-01-29,0,58,524,0
PCR,1011,1105,2011-02-05,0,47,544,0
PCR,1011,1106,2011-02-12,0,58,389,0
PCR,1011,1107,2011-02-19,0,60,558,0
PCR,1011,1108,2011-02-26,0,46,403,0
PCR,1011,1109,2011-03-05,0,33,368,0
PCR,1011,1110,2011-03-12,0,32,270,0
PCR,1011,1111,2011-03-19,0,37,387,0
PCR,1011,1112,2011-03-26,0,15,248,0
PCR,1011,1113,2011-04-02,0,16,271,0
PCR,1011,1114,2011-04-09,0,16,223,0
PCR,1011,1115,2011-04-16,0,14,220,0
PCR,1011,1116,2011-04-23,0,6,152,0
PCR,1011,1117,2011-04-30,0,4,199,0
PCR,1011,1118,2011-05-07,0,5,111,0
PCR,1011,1119,2011-05-14,0,0,155,0
PCR,1011,1120,2011-05-21,0,2,128,0
PCR,1011,1121,2011-05-28,0,1,101,0
PCR,1011,1122,2011-06-04,0,1,103,0
PCR,1011,1123,2011-06-11,0,1,108,0
PCR,1011,1124,2011-06-18,0,0,81,0
PCR,1011,1125,2011-06-25,0,0,81,0
PCR,1011,1126,2011-07-02,0,0,115,0
PCR,1011,1027,2010-07-10,0,1,149,0
PCR,1011,1028,2010-07-17,0,3,155,0
PCR,1011,1029,2010-07-24,0,1,122,0
PCR,1011,1030,2010-07-31,0,0,147,0
PCR,1011,1031,2010-08-07,0,0,80,0
PCR,1011,1032,2010-08-14,0,2,121,0
PCR,1011,1033,2010-08-21,0,0,159,0
PCR,1011,1034,2010-08-28,0,0,168,0
PCR,1011,1035,2010-09-04,0,0,286,0
PCR,1011,1036,2010-09-11,0,0,278,0
PCR,1011,1037,2010-09-18,0,1,233,0
PCR,1011,1038,2010-09-25,0,0,241,0
PCR,1011,1039,2010-10-02,0,3,265,0
PCR,1011,1040,2010-10-09,0,2,244,0
PCR,1011,1041,2010-10-16,0,2,351,0
PCR,1011,1042,2010-10-23,0,3,350,0
PCR,1011,1043,2010-10-30,0,7,297,0
PCR,1011,1044,2010-11-06,0,2,387,0
PCR,1011,1045,2010-11-13,0,5,402,0
PCR,1011,1046,2010-11-20,0,25,412,0
PCR,1011,1047,2010-11-27,0,19,354,0
PCR,1011,1048,2010-12-04,0,13,392,0
PCR,1011,1049,2010-12-11,0,27,457,0
PCR,1011,1050,2010-12-18,0,43,523,0
PCR,1011,1051,2010-12-25,0,80,519,0
PCR,1011,1052,2011-01-01,0,59,543,0
PCR,1011,1101,2011-01-08,0,53,629,0
PCR,1011,1102,2011-01-15,0,82,629,0
PCR,1011,1103,2011-01-22,0,83,718,0
PCR,1011,1104,2011-01-29,0,100,881,0
PCR,1011,1105,2011-02-05,0,88,868,0
PCR,1011,1106,2011-02-12,0,115,843,0
PCR,1011,1107,2011-02-19,0,78,967,0
PCR,1011,1108,2011-02-26,0,77,833,0
PCR,1011,1109,2011-03-05,0,69,670,0
PCR,1011,1110,2011-03-12,0,52,625,0
PCR,1011,1111,2011-03-19,0,40,470,0
PCR,1011,1112,2011-03-26,0,29,474,0
PCR,1011,1113,2011-04-02,0,18,398,0
PCR,1011,1114,2011-04-09,0,25,415,0
PCR,1011,1115,2011-04-16,0,10,400,0
PCR,1011,1116,2011-04-23,0,5,304,0
PCR,1011,1117,2011-04-30,0,4,244,0
PCR,1011,1118,2011-05-07,0,5,299,0
PCR,1011,1119,2011-05-14,0,1,266,0
PCR,1011,1120,2011-05-21,0,1,281,0
PCR,1011,1121,2011-05-28,0,3,269,0
PCR,1011,1122,2011-06-04,0,1,148,0
PCR,1011,1123,2011-06-11,0,2,250,0
PCR,1011,1124,2011-06-18,0,0,221,0
PCR,1011,1125,2011-06-25,0,0,149,0
PCR,1011,1126,2011-07-02,0,0,115,0
PCR,1011,1027,2010-07-10,0,0,168,0
PCR,1011,1028,2010-07-17,0,0,169,0
PCR,1011,1029,2010-07-24,0,0,145,0
PCR,1011,1030,2010-07-31,0,0,142,0
PCR,1011,1031,2010-08-07,0,1,90,0
PCR,1011,1032,2010-08-14,0,0,131,0
PCR,1011,1033,2010-08-21,0,0,181,0
PCR,1011,1034,2010-08-28,0,0,166,0
PCR,1011,1035,2010-09-04,0,0,191,0
PCR,1011,1036,2010-09-11,0,0,181,0
PCR,1011,1037,2010-09-18,0,0,200,0
PCR,1011,1038,2010-09-25,0,2,227,0
PCR,1011,1039,2010-10-02,0,0,204,0
PCR,1011,1040,2010-10-09,0,0,209,0
PCR,1011,1041,2010-10-16,0,0,244,0
PCR,1011,1042,2010-10-23,0,2,255,0
PCR,1011,1043,2010-10-30,0,0,217,0
PCR,1011,1044,2010-11-06,0,1,298,0
PCR,1011,1045,2010-11-13,0,2,333,0
PCR,1011,1046,2010-11-20,0,1,300,0
PCR,1011,1047,2010-11-27,0,3,332,0
PCR,1011,1048,2010-12-04,0,1,381,0
PCR,1011,1049,2010-12-11,0,3,415,0
PCR,1011,1050,2010-12-18,0,12,467,0
PCR,1011,1051,2010-12-25,0,16,454,0
PCR,1011,1052,2011-01-01,0,22,509,0
PCR,1011,1101,2011-01-08,0,36,563,0
PCR,1011,1102,2011-01-15,0,50,543,0
PCR,1011,1103,2011-01-22,0,71,609,0
PCR,1011,1104,2011-01-29,0,110,644,0
PCR,1011,1105,2011-02-05,0,118,683,0
PCR,1011,1106,2011-02-12,0,170,742,0
PCR,1011,1107,2011-02-19,0,195,911,0
PCR,1011,1108,2011-02-26,0,217,948,1
PCR,1011,1109,2011-03-05,0,189,749,0
PCR,1011,1110,2011-03-12,0,137,648,0
PCR,1011,1111,2011-03-19,0,118,594,0
PCR,1011,1112,2011-03-26,0,88,499,0
PCR,1011,1113,2011-04-02,0,70,460,0
PCR,1011,1114,2011-04-09,0,54,416,0
PCR,1011,1115,2011-04-16,0,31,384,0
PCR,1011,1116,2011-04-23,0,23,354,0
PCR,1011,1117,2011-04-30,0,20,313,0
PCR,1011,1118,2011-05-07,0,18,327,0
PCR,1011,1119,2011-05-14,0,8,271,0
PCR,1011,1120,2011-05-21,0,6,245,0
PCR,1011,1121,2011-05-28,0,2,279,0
PCR,1011,1122,2011-06-04,0,2,229,0
PCR,1011,1123,2011-06-11,0,1,202,0
PCR,1011,1124,2011-06-18,0,1,190,0
PCR,1011,1125,2011-06-25,0,0,163,0
PCR,1011,1126,2011-07-02,0,0,171,0
PCR,1112,1127,2011-07-09,0,0,118,0
PCR,1112,1128,2011-07-16,0,2,88,0
PCR,1112,1129,2011-07-23,0,4,80,0
PCR,1112,1130,2011-07-30,0,0,76,0
PCR,1112,1131,2011-08-06,0,0,46,0
PCR,1112,1132,2011-08-13,0,0,62,0
PCR,1112,1133,2011-08-20,0,0,68,0
PCR,1112,1134,2011-08-27,0,0,68,0
PCR,1112,1135,2011-09-03,0,0,78,0
PCR,1112,1136,2011-09-10,0,0,64,0
PCR,1112,1137,2011-09-17,0,0,68,0
PCR,1112,1138,2011-09-24,0,0,104,0
PCR,1112,1139,2011-10-01,0,0,49,0
PCR,1112,1140,2011-10-08,0,0,90,0
PCR,1112,1141,2011-10-15,0,0,76,0
PCR,1112,1142,2011-10-22,0,0,92,0
PCR,1112,1143,2011-10-29,0,0,80,0
PCR,1112,1144,2011-11-05,0,1,53,0
PCR,1112,1145,2011-11-12,0,0,112,0
PCR,1112,1146,2011-11-19,0,4,144,0
PCR,1112,1147,2011-11-26,0,0,123,0
PCR,1112,1148,2011-12-03,0,2,139,0
PCR,1112,1149,2011-12-10,0,6,138,0
PCR,1112,1150,2011-12-17,0,4,165,0
PCR,1112,1151,2011-12-24,0,4,141,0
PCR,1112,1152,2011-12-31,0,10,142,0
PCR,1112,1201,2012-01-07,0,11,132,0
PCR,1112,1202,2012-01-14,0,4,133,0
PCR,1112,1203,2012-01-21,0,6,122,0
PCR,1112,1204,2012-01-28,0,16,158,0
PCR,1112,1205,2012-02-04,0,13,132,0
PCR,1112,1206,2012-02-11,0,19,159,0
PCR,1112,1207,2012-02-18,0,11,146,0
PCR,1112,1208,2012-02-25,0,0,144,0
PCR,1112,1209,2012-03-03,0,10,147,0
PCR,1112,1210,2012-03-10,0,8,187,0
PCR,1112,1211,2012-03-17,0,15,227,0
PCR,1112,1212,2012-03-24,0,22,213,0
PCR,1112,1213,2012-03-31,0,21,203,0
PCR,1112,1214,2012-04-07,0,26,246,1
PCR,1112,1215,2012-04-14,0,15,206,0
PCR,1112,1216,2012-04-21,0,13,187,0
PCR,1112,1217,2012-04-28,0,10,203,0
PCR,1112,1218,2012-05-05,0,4,95,0
PCR,1112,1219,2012-05-12,0,4,145,0
PCR,1112,1220,2012-05-19,0,2,114,0
PCR,1112,1221,2012-05-26,0,5,123,0
PCR,1112,1222,2012-06-02,0,1,91,0
PCR,1112,1223,2012-06-09,0,1,104,0
PCR,1112,1224,2012-06-16,0,0,116,0
PCR,1112,1225,2012-06-23,0,1,97,0
PCR,1112,1226,2012-06-30,0,0,104,0
PCR,1112,1127,2011-07-09,0,1,23,0
PCR,1112,1128,2011-07-16,0,1,31,0
PCR,1112,1129,2011-07-23,0,1,35,0
PCR,1112,1130,2011-07-30,0,0,22,0
PCR,1112,1131,2011-08-06,0,0,13,0
PCR,1112,1132,2011-08-13,0,0,24,0
PCR,1112,1133,2011-08-20,0,0,22,0
PCR,1112,1134,2011-08-27,0,0,21,0
PCR,1112,1135,2011-09-03,0,0,19,0
PCR,1112,1136,2011-09-10,0,1,31,0
PCR,1112,1137,2011-09-17,0,0,44,0
PCR,1112,1138,2011-09-24,0,0,63,0
PCR,1112,1139,2011-10-01,0,1,82,0
PCR,1112,1140,2011-10-08,0,5,141,0
PCR,1112,1141,2011-10-15,0,8,181,0
PCR,1112,1142,2011-10-22,0,3,169,0
PCR,1112,1143,2011-10-29,0,8,220,0
PCR,1112,1144,2011-11-05,0,13,226,0
PCR,1112,1145,2011-11-12,0,19,249,0
PCR,1112,1146,2011-11-19,0,20,303,0
PCR,1112,1147,2011-11-26,0,27,280,0
PCR,1112,1148,2011-12-03,0,39,318,0
PCR,1112,1149,2011-12-10,0,20,217,0
PCR,1112,1150,2011-12-17,0,63,352,0
PCR,1112,1151,2011-12-24,0,66,389,0
PCR,1112,1152,2011-12-31,0,84,372,0
PCR,1112,1201,2012-01-07,0,90,394,0
PCR,1112,1202,2012-01-14,0,99,376,0
PCR,1112,1203,2012-01-21,0,67,340,0
PCR,1112,1204,2012-01-28,0,67,293,0
PCR,1112,1205,2012-02-04,0,81,342,0
PCR,1112,1206,2012-02-11,0,95,340,0
PCR,1112,1207,2012-02-18,0,67,349,0
PCR,1112,1208,2012-02-25,0,67,331,0
PCR,1112,1209,2012-03-03,0,55,368,0
PCR,1112,1210,2012-03-10,0,38,356,0
PCR,1112,1211,2012-03-17,0,32,380,0
PCR,1112,1212,2012-03-24,0,15,316,0
PCR,1112,1213,2012-03-31,0,22,354,0
PCR,1112,1214,2012-04-07,0,8,313,0
PCR,1112,1215,2012-04-14,0,9,268,0
PCR,1112,1216,2012-04-21,0,8,188,0
PCR,1112,1217,2012-04-28,0,3,250,0
PCR,1112,1218,2012-05-05,0,2,239,0
PCR,1112,1219,2012-05-12,0,3,240,0
PCR,1112,1220,2012-05-19,0,4,264,0
PCR,1112,1221,2012-05-26,0,3,266,0
PCR,1112,1222,2012-06-02,0,2,233,0
PCR,1112,1223,2012-06-09,0,1,220,0
PCR,1112,1224,2012-06-16,0,1,228,0
PCR,1112,1225,2012-06-23,0,1,214,0
PCR,1112,1226,2012-06-30,0,1,209,0
PCR,1112,1127,2011-07-09,0,0,60,0
PCR,1112,1128,2011-07-16,0,0,67,0
PCR,1112,1129,2011-07-23,0,1,55,0
PCR,1112,1130,2011-07-30,0,1,57,0
PCR,1112,1131,2011-08-06,0,1,72,0
PCR,1112,1132,2011-08-13,0,1,100,0
PCR,1112,1133,2011-08-20,0,2,99,0
PCR,1112,1134,2011-08-27,0,3,116,0
PCR,1112,1135,2011-09-03,0,4,160,0
PCR,1112,1136,2011-09-10,0,6,173,0
PCR,1112,1137,2011-09-17,0,14,166,0
PCR,1112,1138,2011-09-24,0,5,176,0
PCR,1112,1139,2011-10-01,0,12,197,0
PCR,1112,1140,2011-10-08,0,16,218,0
PCR,1112,1141,2011-10-15,0,11,159,0
PCR,1112,1142,2011-10-22,0,20,260,0
PCR,1112,1143,2011-10-29,0,18,254,0
PCR,1112,1144,2011-11-05,0,17,243,0
PCR,1112,1145,2011-11-12,0,19,231,0
PCR,1112,1146,2011-11-19,0,30,294,0
PCR,1112,1147,2011-11-26,0,51,248,0
PCR,1112,1148,2011-12-03,0,41,300,0
PCR,1112,1149,2011-12-10,0,38,142,0
PCR,1112,1150,2011-12-17,0,74,319,0
PCR,1112,1151,2011-12-24,0,90,320,0
PCR,1112,1152,2011-12-31,0,78,334,0
PCR,1112,1201,2012-01-07,0,63,309,0
PCR,1112,1202,2012-01-14,0,59,321,0
PCR,1112,1203,2012-01-21,0,48,289,0
PCR,1112,1204,2012-01-28,0,55,287,0
PCR,1112,1205,2012-02-04,0,41,291,0
PCR,1112,1206,2012-02-11,0,51,369,0
PCR,1112,1207,2012-02-18,0,40,354,0
PCR,1112,1208,2012-02-25,0,42,323,0
PCR,1112,1209,2012-03-03,0,40,376,0
PCR,1112,1210,2012-03-10,0,20,259,0
PCR,1112,1135,2011-09-03,0,0,239,0
PCR,1112,1211,2012-03-17,0,21,323,0
PCR,1112,1212,2012-03-24,0,15,258,0
PCR,1112,1213,2012-03-31,0,9,109,0
PCR,1112,1214,2012-04-07,0,11,243,0
PCR,1112,1215,2012-04-14,0,10,294,0
PCR,1112,1216,2012-04-21,0,6,208,0
PCR,1112,1217,2012-04-28,0,3,207,0
PCR,1112,1218,2012-05-05,0,4,178,0
PCR,1112,1219,2012-05-12,0,2,93,0
PCR,1112,1220,2012-05-19,0,2,88,0
PCR,1112,1221,2012-05-26,0,1,159,0
PCR,1112,1222,2012-06-02,0,5,150,0
PCR,1112,1223,2012-06-09,0,5,213,0
PCR,1112,1224,2012-06-16,0,0,102,0
PCR,1112,1225,2012-06-23,0,4,185,0
PCR,1112,1226,2012-06-30,0,1,88,0
PCR,1112,1127,2011-07-09,0,0,148,0
PCR,1112,1128,2011-07-16,0,0,147,0
PCR,1112,1129,2011-07-23,0,1,157,0
PCR,1112,1130,2011-07-30,0,0,151,0
PCR,1112,1131,2011-08-06,0,0,149,0
PCR,1112,1132,2011-08-13,0,2,167,0
PCR,1112,1133,2011-08-20,0,1,134,0
PCR,1112,1134,2011-08-27,0,0,150,0
PCR,1112,1136,2011-09-10,0,1,273,0
PCR,1112,1137,2011-09-17,0,1,221,0
PCR,1112,1138,2011-09-24,0,0,212,0
PCR,1112,1139,2011-10-01,0,2,296,0
PCR,1112,1140,2011-10-08,0,1,253,0
PCR,1112,1141,2011-10-15,0,7,263,0
PCR,1112,1142,2011-10-22,0,3,295,0
PCR,1112,1143,2011-10-29,0,2,329,0
PCR,1112,1144,2011-11-05,0,7,382,0
PCR,1112,1145,2011-11-12,0,5,330,0
PCR,1112,1146,2011-11-19,0,8,365,0
PCR,1112,1147,2011-11-26,0,4,324,0
PCR,1112,1148,2011-12-03,0,23,404,0
PCR,1112,1149,2011-12-10,0,52,424,0
PCR,1112,1150,2011-12-17,0,53,416,0
PCR,1112,1151,2011-12-24,0,78,415,0
PCR,1112,1152,2011-12-31,0,90,473,0
PCR,1112,1201,2012-01-07,0,86,455,0
PCR,1112,1202,2012-01-14,0,82,467,0
PCR,1112,1203,2012-01-21,0,79,448,0
PCR,1112,1204,2012-01-28,0,71,463,0
PCR,1112,1205,2012-02-04,0,58,509,0
PCR,1112,1206,2012-02-11,0,77,450,0
PCR,1112,1207,2012-02-18,0,34,351,0
PCR,1112,1208,2012-02-25,0,49,481,0
PCR,1112,1209,2012-03-03,0,45,525,0
PCR,1112,1210,2012-03-10,0,40,504,0
PCR,1112,1211,2012-03-17,0,16,419,0
PCR,1112,1212,2012-03-24,0,16,441,0
PCR,1112,1213,2012-03-31,0,9,386,0
PCR,1112,1214,2012-04-07,0,14,355,0
PCR,1112,1215,2012-04-14,0,6,336,0
PCR,1112,1216,2012-04-21,0,6,399,0
PCR,1112,1217,2012-04-28,0,1,331,0
PCR,1112,1218,2012-05-05,0,0,280,0
PCR,1112,1219,2012-05-12,0,3,249,0
PCR,1112,1220,2012-05-19,0,1,252,0
PCR,1112,1221,2012-05-26,0,1,297,0
PCR,1112,1222,2012-06-02,0,2,185,0
PCR,1112,1223,2012-06-09,0,0,251,0
PCR,1112,1224,2012-06-16,0,1,162,0
PCR,1112,1225,2012-06-23,0,0,220,0
PCR,1112,1226,2012-06-30,0,2,185,0
PCR,1112,1127,2011-07-09,0,1,123,0
PCR,1112,1128,2011-07-16,0,0,150,0
PCR,1112,1129,2011-07-23,0,0,145,0
PCR,1112,1130,2011-07-30,0,0,118,0
PCR,1112,1131,2011-08-06,0,0,133,0
PCR,1112,1132,2011-08-13,0,1,132,0
PCR,1112,1133,2011-08-20,0,3,140,0
PCR,1112,1134,2011-08-27,0,1,166,0
PCR,1112,1135,2011-09-03,0,0,186,0
PCR,1112,1136,2011-09-10,0,0,188,0
PCR,1112,1137,2011-09-17,0,1,175,0
PCR,1112,1138,2011-09-24,0,9,219,0
PCR,1112,1139,2011-10-01,0,0,203,0
PCR,1112,1140,2011-10-08,0,1,226,0
PCR,1112,1141,2011-10-15,0,0,234,0
PCR,1112,1142,2011-10-22,0,1,222,0
PCR,1112,1143,2011-10-29,0,0,254,0
PCR,1112,1144,2011-11-05,0,0,235,0
PCR,1112,1145,2011-11-12,0,1,274,0
PCR,1112,1146,2011-11-19,0,1,272,0
PCR,1112,1147,2011-11-26,0,3,258,0
PCR,1112,1148,2011-12-03,0,2,321,0
PCR,1112,1149,2011-12-10,0,4,298,0
PCR,1112,1150,2011-12-17,0,3,270,0
PCR,1112,1151,2011-12-24,0,12,290,0
PCR,1112,1152,2011-12-31,0,13,321,0
PCR,1112,1201,2012-01-07,0,19,385,0
PCR,1112,1202,2012-01-14,0,19,342,0
PCR,1112,1203,2012-01-21,0,26,371,0
PCR,1112,1204,2012-01-28,0,41,382,0
PCR,1112,1205,2012-02-04,0,43,498,0
PCR,1112,1206,2012-02-11,0,42,537,0
PCR,1112,1207,2012-02-18,0,79,578,0
PCR,1112,1208,2012-02-25,0,80,601,0
PCR,1112,1209,2012-03-03,0,80,648,0
PCR,1112,1210,2012-03-10,0,91,652,0
PCR,1112,1211,2012-03-17,0,77,682,0
PCR,1112,1212,2012-03-24,0,59,610,0
PCR,1112,1213,2012-03-31,0,59,572,0
PCR,1112,1214,2012-04-07,0,38,443,0
PCR,1112,1215,2012-04-14,0,47,484,0
PCR,1112,1216,2012-04-21,0,42,418,0
PCR,1112,1217,2012-04-28,0,21,357,0
PCR,1112,1218,2012-05-05,0,20,349,0
PCR,1112,1219,2012-05-12,0,13,228,0
PCR,1112,1220,2012-05-19,0,20,219,0
PCR,1112,1221,2012-05-26,0,6,215,0
PCR,1112,1222,2012-06-02,0,9,174,0
PCR,1112,1223,2012-06-09,0,11,197,0
